GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,Description,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,IsInterception,IsFumble,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2016111310,2016-11-13,2,10,19,ARI,SF,3,12,44,"(10:19) (SHOTGUN) PENALTY ON SF-58-E.HAROLD, NEUTRAL ZONE INFRACTION, 5 YARDS, ENFORCED AT ARI 44 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,44,OWN,1,SF,1,NEUTRAL ZONE INFRACTION,5
2016111310,2016-11-13,2,10,2,ARI,SF,3,7,49,"(10:02) (SHOTGUN) 3-C.PALMER SCRAMBLES UP THE MIDDLE TO SF 35 FOR 16 YARDS (35-E.REID). PENALTY ON SF-25-J.WARD, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT SF 35.",16,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,0,0,0,0,,49,OWN,1,SF,0,DEFENSIVE HOLDING,5
2016111310,2016-11-13,2,7,32,SF,ARI,3,14,10,"(7:32) (SHOTGUN) PENALTY ON SF-65-J.GARNETT, FALSE START, 5 YARDS, ENFORCED AT SF 10 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,10,OWN,1,SF,1,FALSE START,5
2016111310,2016-11-13,2,0,12,ARI,SF,1,10,86,"(:12) (SHOTGUN) 3-C.PALMER PASS INCOMPLETE SHORT LEFT TO 31-D.JOHNSON (35-E.REID). PENALTY ON SF-35-E.REID, DEFENSIVE PASS INTERFERENCE, 13 YARDS, ENFORCED AT SF 14 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,0,0,0,0,,14,OPP,1,SF,1,DEFENSIVE PASS INTERFERENCE,13
2016111310,2016-11-13,3,7,10,ARI,SF,3,5,28,"(7:10) (SHOTGUN) 3-C.PALMER PASS INCOMPLETE SHORT RIGHT TO 15-M.FLOYD. PENALTY ON SF-26-T.BROCK, DEFENSIVE PASS INTERFERENCE, 9 YARDS, ENFORCED AT ARI 28 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,28,OWN,1,SF,1,DEFENSIVE PASS INTERFERENCE,9
2016111310,2016-11-13,3,2,21,SF,ARI,2,10,72,"(2:21) (SHOTGUN) 32-D.HARRIS LEFT END PUSHED OB AT ARI 19 FOR 9 YARDS (22-T.JEFFERSON). PENALTY ON SF-88-G.CELEK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 28 - NO PLAY.",9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,28,OPP,1,SF,1,OFFENSIVE HOLDING,10
2016111310,2016-11-13,4,7,33,ARI,SF,2,1,13,"(7:33) 31-D.JOHNSON LEFT END TO ARI 13 FOR NO GAIN (99-D.BUCKNER). PENALTY ON ARI-84-J.GRESHAM, OFFENSIVE HOLDING, 5 YARDS, ENFORCED AT ARI 13 - NO PLAY.",0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,13,OWN,1,ARI,1,OFFENSIVE HOLDING,5
2016111310,2016-11-13,4,6,21,ARI,SF,3,5,9,"(6:21) (SHOTGUN) 3-C.PALMER PASS INCOMPLETE SHORT LEFT TO 12-JO.BROWN. PENALTY ON SF-25-J.WARD, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT ARI 9 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,0,0,0,0,,9,OWN,1,SF,1,DEFENSIVE HOLDING,5
2016111311,2016-11-13,1,7,35,DAL,PIT,2,4,71,"(7:35) PENALTY ON DAL-65-R.LEARY, FALSE START, 5 YARDS, ENFORCED AT PIT 29 - NO PLAY.",0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,29,OPP,1,DAL,1,FALSE START,5
2016111311,2016-11-13,1,3,11,PIT,DAL,2,9,70,"(3:11) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE DEEP RIGHT TO 83-C.HAMILTON. COVERAGE 30-BROWN PENALTY ON DAL-75-R.DAVIS, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT DAL 30 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,0,0,0,0,,30,OPP,1,DAL,1,DEFENSIVE OFFSIDE,5
2016111311,2016-11-13,1,1,13,DAL,PIT,1,10,25,"(1:13) 73-J.LOONEY REPORTED IN AS ELIGIBLE.  PENALTY ON DAL-77-T.SMITH, FALSE START, 5 YARDS, ENFORCED AT DAL 25 - NO PLAY.",0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,25,OWN,1,DAL,1,FALSE START,5
2016111311,2016-11-13,1,1,13,DAL,PIT,1,15,20,"(1:13) 21-E.ELLIOTT RIGHT GUARD TO DAL 26 FOR 6 YARDS (23-M.MITCHELL, 94-L.TIMMONS). PENALTY ON DAL-70-Z.MARTIN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DAL 20 - NO PLAY.",6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT GUARD,20,OWN,1,DAL,1,OFFENSIVE HOLDING,10
2016111311,2016-11-13,2,13,53,DAL,PIT,2,8,42,"(13:53) 4-D.PRESCOTT PASS DEEP LEFT TO 88-D.BRYANT RAN OB AT PIT 42 FOR 16 YARDS. PENALTY ON PIT-22-W.GAY, ILLEGAL CONTACT, DECLINED.",16,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,0,0,0,0,,42,OWN,0,PIT,0,ILLEGAL CONTACT,0
2016111311,2016-11-13,2,13,29,DAL,PIT,1,10,58,"(13:29) 46-A.MORRIS UP THE MIDDLE TO PIT 40 FOR 2 YARDS (28-S.DAVIS, 31-R.COCKRELL). PENALTY ON PIT-97-C.HEYWARD, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT PIT 42 - NO PLAY.",2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,42,OPP,1,PIT,1,DEFENSIVE OFFSIDE,5
2016111311,2016-11-13,2,13,9,DAL,PIT,1,5,63,"(13:09) 46-A.MORRIS LEFT GUARD TO PIT 34 FOR 3 YARDS (95-J.JONES; 50-R.SHAZIER). PENALTY ON DAL-68-D.FREE, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PIT 37 - NO PLAY.",3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,37,OPP,1,DAL,1,OFFENSIVE HOLDING,10
2016111311,2016-11-13,2,9,6,PIT,DAL,1,10,47,"(9:06) 7-B.ROETHLISBERGER PASS INCOMPLETE SHORT LEFT TO 83-C.HAMILTON [92-C.THORNTON]. PIT-7-B.ROETHLISBERGER WAS INJURED DURING THE PLAY.  PENALTY ON DAL-56-J.DURANT, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT PIT 47 - NO PLAY.",0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,0,0,0,0,,47,OWN,1,DAL,1,ROUGHING THE PASSER,15
2016111311,2016-11-13,2,0,2,PIT,DAL,2,1,58,"(:02) (SHOTGUN) 7-B.ROETHLISBERGER PASS DEEP RIGHT TO 17-E.ROGERS TO DAL 19 FOR 23 YARDS (32-O.SCANDRICK). THE REPLAY OFFICIAL REVIEWED THE PASS COMPLETION RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE DEEP RIGHT TO 17-E.ROGERS (32-O.SCANDRICK). PENALTY ON DAL-32-O.SCANDRICK, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT DAL 42 - NO PLAY.",23,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,0,0,0,0,,42,OPP,1,DAL,1,DEFENSIVE HOLDING,5
2016111311,2016-11-13,3,13,29,PIT,DAL,3,9,65,"(13:29) (SHOTGUN) 7-B.ROETHLISBERGER PASS INCOMPLETE DEEP RIGHT TO 83-C.HAMILTON [50-S.LEE]. PENALTY ON DAL-30-A.BROWN, DEFENSIVE PASS INTERFERENCE, 28 YARDS, ENFORCED AT DAL 35 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,0,0,0,0,,35,OPP,1,DAL,1,DEFENSIVE PASS INTERFERENCE,28
2016111311,2016-11-13,3,2,10,DAL,PIT,3,1,60,"(2:10) 73-J.LOONEY REPORTED IN AS ELIGIBLE.  21-E.ELLIOTT LEFT GUARD TO PIT 37 FOR 3 YARDS (28-S.DAVIS). PENALTY ON DAL-65-R.LEARY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT PIT 40 - NO PLAY.",3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT GUARD,40,OPP,1,DAL,1,OFFENSIVE HOLDING,10
2016111311,2016-11-13,4,13,39,PIT,DAL,3,9,37,"(13:39) (SHOTGUN) 7-B.ROETHLISBERGER PASS SHORT LEFT TO 26-L.BELL TO PIT 43 FOR 6 YARDS (31-B.JONES, 27-J.WILCOX). PENALTY ON PIT-77-M.GILBERT, ILLEGAL USE OF HANDS, DECLINED.",6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,37,OWN,0,PIT,0,ILLEGAL USE OF HANDS,0
2016111311,2016-11-13,4,7,51,DAL,PIT,1,10,25,"(7:51) 4-D.PRESCOTT PASS SHORT RIGHT TO 13-L.WHITEHEAD PUSHED OB AT DAL 30 FOR 5 YARDS (55-A.MOATS). PENALTY ON PIT-31-R.COCKRELL, UNNECESSARY ROUGHNESS, 15 YARDS, ENFORCED AT DAL 30.",5,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,25,OWN,1,PIT,0,UNNECESSARY ROUGHNESS,15
2016111311,2016-11-13,4,0,23,DAL,PIT,1,10,48,"(:23) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 82-J.WITTEN TO PIT 47 FOR 5 YARDS (31-R.COCKRELL). PENALTY ON PIT-28-S.DAVIS, FACE MASK (15 YARDS), 15 YARDS, ENFORCED AT PIT 47.",5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,0,0,0,0,,48,OWN,1,PIT,0,FACE MASK (15 YARDS),15
2016111312,2016-11-13,1,10,35,NE,SEA,2,8,90,"(10:35) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 87-R.GRONKOWSKI. PENALTY ON SEA-31-K.CHANCELLOR, DEFENSIVE PASS INTERFERENCE, 9 YARDS, ENFORCED AT SEA 10 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,10,OPP,1,SEA,1,DEFENSIVE PASS INTERFERENCE,9
2016111312,2016-11-13,1,5,46,SEA,NE,1,10,21,"(5:46) (SHOTGUN) 3-R.WILSON SACKED AT SEA 14 FOR -7 YARDS (98-T.FLOWERS). PENALTY ON SEA-63-M.GLOWINSKI, OFFENSIVE HOLDING, DECLINED.",-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,0,0,0,0,,21,OWN,0,SEA,0,OFFENSIVE HOLDING,0
2016111312,2016-11-13,1,4,38,SEA,NE,3,4,27,"(4:38) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE DEEP RIGHT TO 16-T.LOCKETT. PENALTY ON NE-22-J.COLEMAN, DEFENSIVE PASS INTERFERENCE, 20 YARDS, ENFORCED AT SEA 27 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,0,0,0,0,,27,OWN,1,NE,1,DEFENSIVE PASS INTERFERENCE,20
2016111312,2016-11-13,2,13,37,SEA,NE,1,10,69,"(13:37) PENALTY ON SEA-15-J.KEARSE, FALSE START, 5 YARDS, ENFORCED AT NE 31 - NO PLAY.",0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,31,OPP,1,SEA,1,FALSE START,5
2016111312,2016-11-13,2,7,0,SEA,NE,3,8,38,"(7:00) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT MIDDLE TO 89-D.BALDWIN (22-J.COLEMAN). PENALTY ON NE-95-C.LONG, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT SEA 38 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,0,0,0,0,,38,OWN,1,NE,1,DEFENSIVE OFFSIDE,5
2016111312,2016-11-13,2,4,32,NE,SEA,2,7,34,"(4:32) (SHOTGUN) 12-T.BRADY PASS SHORT LEFT TO 11-J.EDELMAN TO NE 40 FOR 6 YARDS (25-R.SHERMAN). PENALTY ON SEA-25-R.SHERMAN, FACE MASK (15 YARDS), 15 YARDS, ENFORCED AT NE 40.",6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,34,OWN,1,SEA,0,FACE MASK (15 YARDS),15
2016111312,2016-11-13,2,1,22,NE,SEA,2,2,98,"(1:22) 71-C.FLEMING REPORTED IN AS ELIGIBLE.  12-T.BRADY PASS INCOMPLETE SHORT LEFT TO 87-R.GRONKOWSKI. PENALTY ON SEA-56-C.AVRIL, DEFENSIVE HOLDING, 1 YARD, ENFORCED AT SEA 2 - NO PLAY.",0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,0,0,0,0,,2,OPP,1,SEA,1,DEFENSIVE HOLDING,1
2016111312,2016-11-13,3,13,39,SEA,NE,4,3,32,"(13:39) 9-J.RYAN PUNTS 54 YARDS TO NE 14, CENTER-48-N.FRESE. 24-CY.JONES TO NE 35 FOR 21 YARDS (46-W.TUKUAFU; 48-N.FRESE). PENALTY ON NE-22-J.COLEMAN, CLIPPING, 9 YARDS, ENFORCED AT NE 18.",0,PUNT,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,32,OWN,1,NE,0,CLIPPING,9
2016111312,2016-11-13,3,12,25,NE,SEA,3,2,17,"(12:25) (SHOTGUN) 12-T.BRADY PASS INCOMPLETE SHORT RIGHT TO 87-R.GRONKOWSKI [31-K.CHANCELLOR]. PENALTY ON SEA-31-K.CHANCELLOR, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT NE 17 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,17,OWN,1,SEA,1,ROUGHING THE PASSER,15
2016111312,2016-11-13,3,3,9,SEA,NE,3,13,87,"(3:09) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT MIDDLE [58-S.MCCLELLIN]. PENALTY ON SEA-3-R.WILSON, INTENTIONAL GROUNDING, 10 YARDS, ENFORCED AT NE 13.",0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,0,0,0,0,,13,OPP,1,SEA,0,INTENTIONAL GROUNDING,10
2016111312,2016-11-13,3,0,52,NE,SEA,2,10,73,"(:52) (SHOTGUN) 28-J.WHITE LEFT TACKLE TO SEA 27 FOR NO GAIN (90-J.REED). PENALTY ON NE-62-J.THUNEY, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT SEA 27 - NO PLAY.",0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT TACKLE,27,OPP,1,NE,1,OFFENSIVE HOLDING,10
2016111312,2016-11-13,3,0,33,NE,SEA,2,20,63,"(:33) (SHOTGUN) PENALTY ON NE-87-R.GRONKOWSKI, FALSE START, 5 YARDS, ENFORCED AT SEA 37 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,37,OPP,1,NE,1,FALSE START,5
2016111312,2016-11-13,4,9,3,SEA,NE,3,1,99,"(9:03) PENALTY ON SEA-88-J.GRAHAM, FALSE START, 4 YARDS, ENFORCED AT NE 1 - NO PLAY.",0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,1,OPP,1,SEA,1,FALSE START,4
2016111312,2016-11-13,4,2,34,NE,SEA,3,5,51,"(2:34) (SHOTGUN) PENALTY ON NE-19-M.MITCHELL, FALSE START, 5 YARDS, ENFORCED AT SEA 49 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,49,OPP,1,NE,1,FALSE START,5
2016111312,2016-11-13,4,0,14,NE,SEA,4,2,98,"(:14) (SHOTGUN) PENALTY ON SEA, DEFENSIVE 12 ON-FIELD, 1 YARD, ENFORCED AT SEA 2 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,2,OPP,1,SEA,1,DEFENSIVE 12 ON-FIELD,1
2016111400,2016-11-14,1,2,39,NYG,CIN,1,10,28,"(2:39) (NO HUDDLE) 28-P.PERKINS LEFT END PUSHED OB AT NYG 30 FOR 2 YARDS (90-M.JOHNSON). PENALTY ON CIN-24-A.JONES, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT NYG 30.",2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,28,OWN,1,CIN,0,ILLEGAL USE OF HANDS,5
2016111400,2016-11-14,1,2,27,NYG,CIN,1,10,35,"(2:27) (SHOTGUN) 10-E.MANNING PASS SHORT MIDDLE TO 17-D.HARRIS TO NYG 38 FOR 3 YARDS (24-A.JONES). PENALTY ON NYG-73-M.NEWHOUSE, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT NYG 35 - NO PLAY.",3,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,0,0,0,0,,35,OWN,1,NYG,1,ILLEGAL BLOCK ABOVE THE WAIST,10
2016111400,2016-11-14,2,14,15,CIN,NYG,3,10,36,"(14:15) (SHOTGUN) 14-A.DALTON SCRAMBLES RIGHT END RAN OB AT CIN 47 FOR 11 YARDS (20-J.JENKINS). PENALTY ON CIN-25-G.BERNARD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CIN 36 - NO PLAY.",11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,0,0,0,0,,36,OWN,1,CIN,1,OFFENSIVE HOLDING,10
2016111400,2016-11-14,2,3,42,NYG,CIN,1,10,43,"(3:42) (NO HUDDLE, SHOTGUN) 10-E.MANNING PASS INCOMPLETE DEEP LEFT TO 13-O.BECKHAM [95-W.GILBERRY]. PENALTY ON CIN-96-C.DUNLAP, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT NYG 43 - NO PLAY.",0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,0,0,0,0,,43,OWN,1,CIN,1,DEFENSIVE OFFSIDE,5
2016111400,2016-11-14,2,2,26,NYG,CIN,2,2,64,"(2:26) (NO HUDDLE, SHOTGUN) 10-E.MANNING SCRAMBLES LEFT TACKLE TO CIN 30 FOR 6 YARDS (26-J.SHAW). PENALTY ON CIN-26-J.SHAW, ILLEGAL USE OF HANDS, 5 YARDS, ENFORCED AT CIN 30.",6,NO HUDDLE SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,0,0,0,0,,36,OPP,1,CIN,0,ILLEGAL USE OF HANDS,5
2016111400,2016-11-14,3,6,32,CIN,NYG,3,2,41,"(6:32) 25-G.BERNARD LEFT END RAN OB AT NYG 47 FOR 12 YARDS (31-T.WADE). END AROUND. PENALTY ON CIN-77-A.WHITWORTH, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CIN 42. OFFICIALLY, A RUSH FOR 1 YARD.",12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,0,0,0,0,LEFT END,41,OWN,1,CIN,0,OFFENSIVE HOLDING,10
2016111400,2016-11-14,3,4,32,NYG,CIN,3,1,39,"(4:32) (NO HUDDLE, SHOTGUN) 10-E.MANNING PASS INCOMPLETE SHORT RIGHT TO 15-T.KING (27-D.KIRKPATRICK). PENALTY ON CIN-27-D.KIRKPATRICK, DEFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT NYG 39 - NO PLAY.",0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,39,OWN,1,CIN,1,DEFENSIVE PASS INTERFERENCE,10
2016111400,2016-11-14,4,12,19,CIN,NYG,3,10,38,"(12:19) (SHOTGUN) PENALTY ON CIN-14-A.DALTON, DELAY OF GAME, 5 YARDS, ENFORCED AT CIN 38 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,38,OWN,1,CIN,1,DELAY OF GAME,5
2016111400,2016-11-14,4,12,19,CIN,NYG,3,15,33,"(12:19) (SHOTGUN) 14-A.DALTON PASS INCOMPLETE DEEP RIGHT TO 18-A.GREEN. PENALTY ON NYG-20-J.JENKINS, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT CIN 33 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,0,0,0,0,,33,OWN,1,NYG,1,DEFENSIVE HOLDING,5
2016111700,2016-11-17,2,14,17,CAR,NO,2,10,50,"(14:17) (NO HUDDLE) 28-J.STEWART UP THE MIDDLE TO CAR 48 FOR -2 YARDS (98-S.RANKINS; 48-V.BELL). PENALTY ON CAR-60-D.WILLIAMS, ILLEGAL FORMATION, DECLINED.",-2,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,0,0,0,0,CENTER,50,OPP,0,CAR,0,ILLEGAL FORMATION,0
2016111700,2016-11-17,2,8,6,CAR,NO,3,1,75,"(8:06) (SHOTGUN) 1-C.NEWTON RIGHT END PUSHED OB AT NO 23 FOR 2 YARDS (59-D.ELLERBE). PENALTY ON NO-48-V.BELL, UNNECESSARY ROUGHNESS, 12 YARDS, ENFORCED AT NO 23.",2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,0,0,0,0,RIGHT END,25,OPP,1,NO,0,UNNECESSARY ROUGHNESS,12
2016111700,2016-11-17,2,0,42,NO,CAR,3,5,85,"(:42) (SHOTGUN) PENALTY ON NO-82-C.FLEENER, FALSE START, 5 YARDS, ENFORCED AT CAR 15 - NO PLAY.",0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,15,OPP,1,NO,1,FALSE START,5
2016111700,2016-11-17,2,0,39,NO,CAR,4,10,80,"(:39) 3-W.LUTZ 38 YARD FIELD GOAL IS BLOCKED (92-V.BUTLER), CENTER-47-J.DRESCHER, HOLDER-6-T.MORSTEAD, RECOVERED BY CAR-59-L.KUECHLY AT CAR 12. 59-L.KUECHLY FOR 88 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON CAR-24-J.BRADBERRY, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT NO 30.",0,FIELD GOAL,FIELD GOAL,0,0,0,1,,0,0,0,0,0,0,0,,20,OPP,1,CAR,0,ILLEGAL BLOCK ABOVE THE WAIST,10
2016111700,2016-11-17,3,8,17,CAR,NO,0,0,35,"9-G.GANO KICKS 65 YARDS FROM CAR 35 TO END ZONE, TOUCHBACK. PENALTY ON CAR-10-C.BROWN, OFFSIDE ON FREE KICK, 5 YARDS, ENFORCED AT NO 25.",0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,0,0,0,0,,35,OWN,1,CAR,0,OFFSIDE ON FREE KICK,5
2016111700,2016-11-17,3,7,39,NO,CAR,2,12,28,"(7:39) (SHOTGUN) 9-D.BREES PASS INCOMPLETE SHORT RIGHT TO 13-M.THOMAS [95-C.JOHNSON]. PENALTY ON CAR-95-C.JOHNSON, ROUGHING THE PASSER, 15 YARDS, ENFORCED AT NO 28 - NO PLAY.",0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,0,0,0,0,,28,OWN,1,CAR,1,ROUGHING THE PASSER,15
2016111700,2016-11-17,4,11,2,CAR,NO,4,10,33,"(11:02) 5-M.PALARDY PUNTS 53 YARDS TO NO 14, CENTER-44-J.JANSEN, OUT OF BOUNDS. PENALTY ON CAR-14-J.WEBB, INELIGIBLE DOWNFIELD KICK, 5 YARDS, ENFORCED AT CAR 33 - NO PLAY.",0,PUNT,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,33,OWN,1,CAR,1,INELIGIBLE DOWNFIELD KICK,5
2016111700,2016-11-17,4,8,14,CAR,NO,4,2,15,"(8:14) 5-M.PALARDY PUNTS 56 YARDS TO NO 29, CENTER-44-J.JANSEN. 23-M.MURPHY TO NO 34 FOR 5 YARDS (55-D.MAYO). PENALTY ON NO-54-N.STUPAR, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT NO 34.",0,PUNT,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,15,OWN,1,NO,0,ILLEGAL BLOCK ABOVE THE WAIST,10
2016111700,2016-11-17,4,7,33,NO,CAR,2,10,24,"(7:33) (SHOTGUN) 9-D.BREES PASS SHORT LEFT TO 83-W.SNEAD TO NO 32 FOR 8 YARDS (27-R.MCCLAIN; 33-T.BOSTON). PENALTY ON CAR-59-L.KUECHLY, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT NO 24 - NO PLAY.",8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,0,0,0,0,,24,OWN,1,CAR,1,DEFENSIVE HOLDING,5
2016111700,2016-11-17,4,3,55,NO,CAR,1,10,77,"(3:55) (NO HUDDLE, SHOTGUN) 9-D.BREES PASS INCOMPLETE DEEP RIGHT TO 83-W.SNEAD (24-J.BRADBERRY). PENALTY ON CAR-98-S.LOTULELEI, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT CAR 23 - NO PLAY.",0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,0,0,0,0,,23,OPP,1,CAR,1,DEFENSIVE OFFSIDE,5
2016111700,2016-11-17,4,0,28,CAR,NO,4,8,35,"(:28) 5-M.PALARDY PUNTS 52 YARDS TO NO 13, CENTER-44-J.JANSEN. 23-M.MURPHY TO NO 24 FOR 11 YARDS (52-J.NORRIS; 54-S.THOMPSON). PENALTY ON NO-54-N.STUPAR, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT NO 24.",0,PUNT,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,35,OWN,1,NO,0,OFFENSIVE HOLDING,10
2016112000,2016-11-20,1,14,16,CIN,BUF,2,10,25,"(14:16) PENALTY ON CIN-70-C.OGBUEHI, FALSE START, 5 YARDS, ENFORCED AT CIN 25 - NO PLAY.",0,UNDER CENTER,NO PLAY,0,0,0,0,,0,0,0,0,0,0,0,,25,OWN,1,CIN,1,FALSE START,5
2016112000,2016-11-20,1,13,27,CIN,BUF,4,9,26,"(13:27) 10-K.HUBER PUNTS 39 YARDS TO BUF 35, CENTER-46-C.HARRIS. 15-B.TATE TO BUF 42 FOR 7 YARDS (42-C.FEJEDELEM; 57-V.REY). PENALTY ON BUF-29-K.SEYMOUR, ILLEGAL BLOCK ABOVE THE WAIST, 10 YARDS, ENFORCED AT BUF 35. {B. TATE RECEIVES 0 RETURN YARDS DUE TO PENALTY}",0,PUNT,PUNT,0,0,0,0,,0,0,0,0,0,0,0,,26,OWN,1,BUF,0,ILLEGAL BLOCK ABOVE THE WAIST,10
